Sno,Date,Time,States,Confirmed Patient,ConfirmedForeignNational,Cured,Deaths,Total Patient
10175,03-01-2021,8:00 AM,Maharashtra,1938854,-,1834935,49631,1938854
10176,03-01-2021,8:00 AM,Manipur,28243,-,26782,357,28243
10177,03-01-2021,8:00 AM,Meghalaya,13448,-,13173,139,13448
10178,03-01-2021,8:00 AM,Mizoram,4223,-,4111,8,4223
10179,03-01-2021,8:00 AM,Nagaland,11929,-,11664,79,11929
10180,03-01-2021,8:00 AM,Odisha,330117,-,325965,1880,330117
10181,03-01-2021,8:00 AM,Puducherry,38174,-,37195,633,38174
10182,03-01-2021,8:00 AM,Punjab,167012,-,158219,5364,167012
10183,03-01-2021,8:00 AM,Rajasthan,309319,-,297819,2705,309319
10184,03-01-2021,8:00 AM,Sikkim,5911,-,5252,129,5911
10185,03-01-2021,8:00 AM,Tamil Nadu,819845,-,799427,12146,819845
10186,03-01-2021,8:00 AM,Telengana,287502,-,280565,1549,287502
10187,03-01-2021,8:00 AM,Tripura,33282,-,32809,385,33282
10188,03-01-2021,8:00 AM,Uttarakhand,91544,-,85658,1522,91544
10189,03-01-2021,8:00 AM,Uttar Pradesh,587434,-,565731,8387,587434
10190,03-01-2021,8:00 AM,West Bengal,554079,-,533305,9766,554079
10191,04-01-2021,8:00 AM,Andhra Pradesh,883082,-,872897,7115,883082
10192,04-01-2021,8:00 AM,Andaman and Nicobar Islands,4948,-,4846,62,4948
10193,04-01-2021,8:00 AM,Arunachal Pradesh,16732,-,16583,56,16732
10194,04-01-2021,8:00 AM,Assam,216304,-,212132,1052,216304
10195,04-01-2021,8:00 AM,Bihar,252857,-,246979,1405,252857
10196,04-01-2021,8:00 AM,Chandigarh,19881,-,19280,320,19881
10197,04-01-2021,8:00 AM,Chhattisgarh,282368,-,268988,3400,282368
10198,04-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3379,-,3368,2,3379
10199,04-01-2021,8:00 AM,Delhi,626872,-,611243,10585,626872
10200,04-01-2021,8:00 AM,Goa,51295,-,49653,741,51295
10201,04-01-2021,8:00 AM,Gujarat,247228,-,233660,4318,247228
10202,04-01-2021,8:00 AM,Haryana,263068,-,257261,2917,263068
10203,04-01-2021,8:00 AM,Himachal Pradesh,55686,-,52912,944,55686
10204,04-01-2021,8:00 AM,Jammu and Kashmir,121653,-,116792,1886,121653
10205,04-01-2021,8:00 AM,Jharkhand,115529,-,112893,1035,115529
10206,04-01-2021,8:00 AM,Karnataka,921938,-,898919,12107,921938
10207,04-01-2021,8:00 AM,Kerala,775852,-,707244,3141,775852
10208,04-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10209,04-01-2021,8:00 AM,Ladakh,9556,-,9173,127,9556
10210,04-01-2021,8:00 AM,Madhya Pradesh,244026,-,231533,3641,244026
10211,04-01-2021,8:00 AM,Maharashtra,1942136,-,1836999,49666,1942136
10212,04-01-2021,8:00 AM,Manipur,28281,-,26815,358,28281
10213,04-01-2021,8:00 AM,Meghalaya,13460,-,13186,139,13460
10214,04-01-2021,8:00 AM,Mizoram,4223,-,4127,8,4223
10215,04-01-2021,8:00 AM,Nagaland,11930,-,11673,79,11930
10216,04-01-2021,8:00 AM,Odisha,330309,-,326209,1883,330309
10217,04-01-2021,8:00 AM,Puducherry,38224,-,37233,633,38224
10218,04-01-2021,8:00 AM,Punjab,167219,-,158482,5376,167219
10219,04-01-2021,8:00 AM,Rajasthan,309821,-,298620,2710,309821
10220,04-01-2021,8:00 AM,Sikkim,5920,-,5285,129,5920
10221,04-01-2021,8:00 AM,Tamil Nadu,820712,-,800429,12156,820712
10222,04-01-2021,8:00 AM,Telengana,287740,-,281083,1551,287740
10223,04-01-2021,8:00 AM,Tripura,33283,-,32815,385,33283
10224,04-01-2021,8:00 AM,Uttarakhand,91811,-,85908,1527,91811
10225,04-01-2021,8:00 AM,Uttar Pradesh,588171,-,566910,8403,588171
10226,04-01-2021,8:00 AM,West Bengal,554975,-,534737,9792,554975
10227,05-01-2021,8:00 AM,Andhra Pradesh,883210,-,873149,7118,883210
10228,05-01-2021,8:00 AM,Andaman and Nicobar Islands,4948,-,4848,62,4948
10229,05-01-2021,8:00 AM,Arunachal Pradesh,16741,-,16598,56,16741
10230,05-01-2021,8:00 AM,Assam,216340,-,212199,1054,216340
10231,05-01-2021,8:00 AM,Bihar,253272,-,247484,1408,253272
10232,05-01-2021,8:00 AM,Chandigarh,19936,-,19348,321,19936
10233,05-01-2021,8:00 AM,Chhattisgarh,283515,-,270337,3412,283515
10234,05-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3379,-,3369,2,3379
10235,05-01-2021,8:00 AM,Delhi,627256,-,611970,10597,627256
10236,05-01-2021,8:00 AM,Goa,51335,-,49741,743,51335
10237,05-01-2021,8:00 AM,Gujarat,247926,-,234558,4321,247926
10238,05-01-2021,8:00 AM,Haryana,263312,-,257652,2923,263312
10239,05-01-2021,8:00 AM,Himachal Pradesh,55808,-,53216,946,55808
10240,05-01-2021,8:00 AM,Jammu and Kashmir,121786,-,117211,1891,121786
10241,05-01-2021,8:00 AM,Jharkhand,115689,-,113125,1036,115689
10242,05-01-2021,8:00 AM,Karnataka,922538,-,900202,12110,922538
10243,05-01-2021,8:00 AM,Kerala,778873,-,712389,3160,778873
10244,05-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10245,05-01-2021,8:00 AM,Ladakh,9561,-,9194,127,9561
10246,05-01-2021,8:00 AM,Madhya Pradesh,244647,-,232390,3648,244647
10247,05-01-2021,8:00 AM,Maharashtra,1947011,-,1847361,49695,1947011
10248,05-01-2021,8:00 AM,Manipur,28332,-,26862,361,28332
10249,05-01-2021,8:00 AM,Meghalaya,13482,-,13204,139,13482
10250,05-01-2021,8:00 AM,Mizoram,4234,-,4147,8,4234
10251,05-01-2021,8:00 AM,Nagaland,11935,-,11683,79,11935
10252,05-01-2021,8:00 AM,Odisha,330492,-,326507,1885,330492
10253,05-01-2021,8:00 AM,Puducherry,38253,-,37261,635,38253
10254,05-01-2021,8:00 AM,Punjab,167441,-,158972,5400,167441
10255,05-01-2021,8:00 AM,Rajasthan,310278,-,299375,2714,310278
10256,05-01-2021,8:00 AM,Sikkim,5921,-,5307,129,5921
10257,05-01-2021,8:00 AM,Tamil Nadu,821550,-,801414,12166,821550
10258,05-01-2021,8:00 AM,Telengana,287993,-,281400,1554,287993
10259,05-01-2021,8:00 AM,Tripura,33284,-,32826,385,33284
10260,05-01-2021,8:00 AM,Uttarakhand,92112,-,86611,1535,92112
10261,05-01-2021,8:00 AM,Uttar Pradesh,588882,-,567964,8413,588882
10262,05-01-2021,8:00 AM,West Bengal,555572,-,536084,9817,555572
10263,06-01-2021,8:00 AM,Andhra Pradesh,883587,-,873427,7122,883587
10264,06-01-2021,8:00 AM,Andaman and Nicobar Islands,4949,-,4856,62,4949
10265,06-01-2021,8:00 AM,Arunachal Pradesh,16744,-,16609,56,16744
10266,06-01-2021,8:00 AM,Assam,216381,-,212249,1057,216381
10267,06-01-2021,8:00 AM,Bihar,253695,-,247929,1415,253695
10268,06-01-2021,8:00 AM,Chandigarh,20026,-,19464,322,20026
10269,06-01-2021,8:00 AM,Chhattisgarh,284536,-,271988,3437,284536
10270,06-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3379,-,3370,2,3379
10271,06-01-2021,8:00 AM,Delhi,627698,-,612527,10609,627698
10272,06-01-2021,8:00 AM,Goa,51415,-,49811,744,51415
10273,06-01-2021,8:00 AM,Gujarat,248581,-,235426,4325,248581
10274,06-01-2021,8:00 AM,Haryana,263571,-,257952,2927,263571
10275,06-01-2021,8:00 AM,Himachal Pradesh,55910,-,53523,948,55910
10276,06-01-2021,8:00 AM,Jammu and Kashmir,121923,-,117426,1897,121923
10277,06-01-2021,8:00 AM,Jharkhand,115840,-,113380,1038,115840
10278,06-01-2021,8:00 AM,Karnataka,923353,-,901579,12118,923353
10279,06-01-2021,8:00 AM,Kerala,784488,-,717311,3184,784488
10280,06-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10281,06-01-2021,8:00 AM,Ladakh,9577,-,9215,127,9577
10282,06-01-2021,8:00 AM,Madhya Pradesh,245318,-,233229,3662,245318
10283,06-01-2021,8:00 AM,Maharashtra,1950171,-,1850189,49759,1950171
10284,06-01-2021,8:00 AM,Manipur,28418,-,27613,363,28418
10285,06-01-2021,8:00 AM,Meghalaya,13506,-,13216,141,13506
10286,06-01-2021,8:00 AM,Mizoram,4247,-,4153,8,4247
10287,06-01-2021,8:00 AM,Nagaland,11937,-,11714,79,11937
10288,06-01-2021,8:00 AM,Odisha,330690,-,326778,1887,330690
10289,06-01-2021,8:00 AM,Puducherry,38300,-,37292,635,38300
10290,06-01-2021,8:00 AM,Punjab,167652,-,159265,5404,167652
10291,06-01-2021,8:00 AM,Rajasthan,310675,-,300126,2719,310675
10292,06-01-2021,8:00 AM,Sikkim,5938,-,5316,129,5938
10293,06-01-2021,8:00 AM,Tamil Nadu,822370,-,802385,12177,822370
10294,06-01-2021,8:00 AM,Telengana,288410,-,281872,1556,288410
10295,06-01-2021,8:00 AM,Tripura,33286,-,32835,387,33286
10296,06-01-2021,8:00 AM,Uttarakhand,92366,-,87105,1544,92366
10297,06-01-2021,8:00 AM,Uttar Pradesh,589611,-,568892,8433,589611
10298,06-01-2021,8:00 AM,West Bengal,556384,-,537250,9841,556384
10299,07-01-2021,8:00 AM,Andhra Pradesh,883876,-,873855,7125,883876
10300,07-01-2021,8:00 AM,Andaman and Nicobar Islands,4949,-,4859,62,4949
10301,07-01-2021,8:00 AM,Arunachal Pradesh,16753,-,16609,56,16753
10302,07-01-2021,8:00 AM,Assam,216424,-,212328,1057,216424
10303,07-01-2021,8:00 AM,Bihar,254014,-,248410,1420,254014
10304,07-01-2021,8:00 AM,Chandigarh,20104,-,19525,323,20104
10305,07-01-2021,8:00 AM,Chhattisgarh,285586,-,273030,3447,285586
10306,07-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3379,-,3372,2,3379
10307,07-01-2021,8:00 AM,Delhi,628352,-,613246,10625,628352
10308,07-01-2021,8:00 AM,Goa,51507,-,49893,744,51507
10309,07-01-2021,8:00 AM,Gujarat,249246,-,236323,4329,249246
10310,07-01-2021,8:00 AM,Haryana,263887,-,258281,2934,263887
10311,07-01-2021,8:00 AM,Himachal Pradesh,56015,-,53782,952,56015
10312,07-01-2021,8:00 AM,Jammu and Kashmir,122049,-,117690,1900,122049
10313,07-01-2021,8:00 AM,Jharkhand,116034,-,113545,1040,116034
10314,07-01-2021,8:00 AM,Karnataka,924137,-,902817,12124,924137
10315,07-01-2021,8:00 AM,Kerala,790882,-,722421,3209,790882
10316,07-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10317,07-01-2021,8:00 AM,Ladakh,9589,-,9243,127,9589
10318,07-01-2021,8:00 AM,Madhya Pradesh,246048,-,233862,3670,246048
10319,07-01-2021,8:00 AM,Maharashtra,1954553,-,1852759,49825,1954553
10320,07-01-2021,8:00 AM,Manipur,28484,-,27642,363,28484
10321,07-01-2021,8:00 AM,Meghalaya,13525,-,13230,141,13525
10322,07-01-2021,8:00 AM,Mizoram,4256,-,4160,8,4256
10323,07-01-2021,8:00 AM,Nagaland,11954,-,11737,80,11954
10324,07-01-2021,8:00 AM,Odisha,330921,-,327008,1887,330921
10325,07-01-2021,8:00 AM,Puducherry,38334,-,37327,635,38334
10326,07-01-2021,8:00 AM,Punjab,167910,-,159500,5412,167910
10327,07-01-2021,8:00 AM,Rajasthan,311111,-,300690,2723,311111
10328,07-01-2021,8:00 AM,Sikkim,5951,-,5358,129,5951
10329,07-01-2021,8:00 AM,Tamil Nadu,823181,-,803328,12188,823181
10330,07-01-2021,8:00 AM,Telengana,288789,-,282177,1559,288789
10331,07-01-2021,8:00 AM,Tripura,33294,-,32843,387,33294
10332,07-01-2021,8:00 AM,Uttarakhand,92593,-,87529,1549,92593
10333,07-01-2021,8:00 AM,Uttar Pradesh,590339,-,569959,8441,590339
10334,07-01-2021,8:00 AM,West Bengal,557252,-,538521,9863,557252
10335,08-01-2021,8:00 AM,Andhra Pradesh,884171,-,874223,7126,884171
10336,08-01-2021,8:00 AM,Andaman and Nicobar Islands,4958,-,4864,62,4958
10337,08-01-2021,8:00 AM,Arunachal Pradesh,16757,-,16622,56,16757
10338,08-01-2021,8:00 AM,Assam,216481,-,212376,1059,216481
10339,08-01-2021,8:00 AM,Bihar,254447,-,248762,1424,254447
10340,08-01-2021,8:00 AM,Chandigarh,20147,-,19582,325,20147
10341,08-01-2021,8:00 AM,Chhattisgarh,286596,-,274283,3454,286596
10342,08-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3379,-,3372,2,3379
10343,08-01-2021,8:00 AM,Delhi,628838,-,614026,10644,628838
10344,08-01-2021,8:00 AM,Goa,51626,-,49983,744,51626
10345,08-01-2021,8:00 AM,Gujarat,249913,-,237222,4332,249913
10346,08-01-2021,8:00 AM,Haryana,264161,-,258658,2940,264161
10347,08-01-2021,8:00 AM,Himachal Pradesh,56146,-,53973,953,56146
10348,08-01-2021,8:00 AM,Jammu and Kashmir,122176,-,117877,1903,122176
10349,08-01-2021,8:00 AM,Jharkhand,116229,-,113740,1041,116229
10350,08-01-2021,8:00 AM,Karnataka,924898,-,903629,12131,924898
10351,08-01-2021,8:00 AM,Kerala,795933,-,728060,3234,795933
10352,08-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10353,08-01-2021,8:00 AM,Ladakh,9600,-,9258,127,9600
10354,08-01-2021,8:00 AM,Madhya Pradesh,246822,-,234612,3682,246822
10355,08-01-2021,8:00 AM,Maharashtra,1958282,-,1856109,49897,1958282
10356,08-01-2021,8:00 AM,Manipur,28531,-,27677,364,28531
10357,08-01-2021,8:00 AM,Meghalaya,13536,-,13257,141,13536
10358,08-01-2021,8:00 AM,Mizoram,4259,-,4172,8,4259
10359,08-01-2021,8:00 AM,Nagaland,11960,-,11747,82,11960
10360,08-01-2021,8:00 AM,Odisha,331151,-,327290,1888,331151
10361,08-01-2021,8:00 AM,Puducherry,38369,-,37374,636,38369
10362,08-01-2021,8:00 AM,Punjab,168187,-,159790,5422,168187
10363,08-01-2021,8:00 AM,Rajasthan,311620,-,301425,2727,311620
10364,08-01-2021,8:00 AM,Sikkim,5965,-,5371,129,5965
10365,08-01-2021,8:00 AM,Tamil Nadu,823986,-,804239,12200,823986
10366,08-01-2021,8:00 AM,Telengana,289135,-,282574,1561,289135
10367,08-01-2021,8:00 AM,Tripura,33299,-,32852,388,33299
10368,08-01-2021,8:00 AM,Uttarakhand,92842,-,87978,1555,92842
10369,08-01-2021,8:00 AM,Uttar Pradesh,590844,-,570605,8452,590844
10370,08-01-2021,8:00 AM,West Bengal,558173,-,539816,9881,558173
10371,09-01-2021,8:00 AM,Andhra Pradesh,884490,-,874531,7127,884490
10372,09-01-2021,8:00 AM,Andaman and Nicobar Islands,4959,-,4866,62,4959
10373,09-01-2021,8:00 AM,Arunachal Pradesh,16764,-,16631,56,16764
10374,09-01-2021,8:00 AM,Assam,216531,-,212430,1059,216531
10375,09-01-2021,8:00 AM,Bihar,254701,-,249198,1428,254701
10376,09-01-2021,8:00 AM,Chandigarh,20201,-,19637,326,20201
10377,09-01-2021,8:00 AM,Chhattisgarh,287556,-,275042,3469,287556
10378,09-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3380,-,3373,2,3380
10379,09-01-2021,8:00 AM,Delhi,629282,-,614849,10654,629282
10380,09-01-2021,8:00 AM,Goa,51709,-,50088,744,51709
10381,09-01-2021,8:00 AM,Gujarat,250598,-,238114,4335,250598
10382,09-01-2021,8:00 AM,Haryana,264442,-,258998,2943,264442
10383,09-01-2021,8:00 AM,Himachal Pradesh,56282,-,54145,955,56282
10384,09-01-2021,8:00 AM,Jammu and Kashmir,122303,-,118155,1907,122303
10385,09-01-2021,8:00 AM,Jharkhand,116436,-,113928,1043,116436
10386,09-01-2021,8:00 AM,Karnataka,925868,-,904286,12134,925868
10387,09-01-2021,8:00 AM,Kerala,801075,-,733384,3257,801075
10388,09-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10389,09-01-2021,8:00 AM,Ladakh,9601,-,9271,127,9601
10390,09-01-2021,8:00 AM,Madhya Pradesh,247436,-,235421,3691,247436
10391,09-01-2021,8:00 AM,Maharashtra,1961975,-,1858999,49970,1961975
10392,09-01-2021,8:00 AM,Manipur,28579,-,27735,364,28579
10393,09-01-2021,8:00 AM,Meghalaya,13560,-,13262,143,13560
10394,09-01-2021,8:00 AM,Mizoram,4275,-,4185,8,4275
10395,09-01-2021,8:00 AM,Nagaland,11964,-,11752,83,11964
10396,09-01-2021,8:00 AM,Odisha,331396,-,327534,1890,331396
10397,09-01-2021,8:00 AM,Puducherry,38389,-,37410,636,38389
10398,09-01-2021,8:00 AM,Punjab,168486,-,160042,5437,168486
10399,09-01-2021,8:00 AM,Rajasthan,312091,-,301962,2727,312091
10400,09-01-2021,8:00 AM,Sikkim,5979,-,5457,129,5979
10401,09-01-2021,8:00 AM,Tamil Nadu,824776,-,805136,12208,824776
10402,09-01-2021,8:00 AM,Telengana,289433,-,283048,1563,289433
10403,09-01-2021,8:00 AM,Tripura,33302,-,32854,388,33302
10404,09-01-2021,8:00 AM,Uttarakhand,93111,-,88370,1562,93111
10405,09-01-2021,8:00 AM,Uttar Pradesh,591610,-,571606,8469,591610
10406,09-01-2021,8:00 AM,West Bengal,559099,-,540952,9902,559099
10407,10-01-2021,8:00 AM,Andhra Pradesh,884689,-,874954,7128,884689
10408,10-01-2021,8:00 AM,Andaman and Nicobar Islands,4959,-,4873,62,4959
10409,10-01-2021,8:00 AM,Arunachal Pradesh,16767,-,16647,56,16767
10410,10-01-2021,8:00 AM,Assam,216565,-,212486,1060,216565
10411,10-01-2021,8:00 AM,Bihar,255386,-,249709,1430,255386
10412,10-01-2021,8:00 AM,Chandigarh,20251,-,19696,327,20251
10413,10-01-2021,8:00 AM,Chhattisgarh,288570,-,275812,3484,288570
10414,10-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3380,-,3374,2,3380
10415,10-01-2021,8:00 AM,Delhi,629801,-,615452,10666,629801
10416,10-01-2021,8:00 AM,Goa,51790,-,50177,746,51790
10417,10-01-2021,8:00 AM,Gujarat,251273,-,238965,4340,251273
10418,10-01-2021,8:00 AM,Haryana,264721,-,259209,2949,264721
10419,10-01-2021,8:00 AM,Himachal Pradesh,56366,-,54320,958,56366
10420,10-01-2021,8:00 AM,Jammu and Kashmir,122425,-,118422,1909,122425
10421,10-01-2021,8:00 AM,Jharkhand,116672,-,114133,1045,116672
10422,10-01-2021,8:00 AM,Karnataka,926767,-,905158,12138,926767
10423,10-01-2021,8:00 AM,Kerala,806603,-,738808,3279,806603
10424,10-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10425,10-01-2021,8:00 AM,Ladakh,9608,-,9278,127,9608
10426,10-01-2021,8:00 AM,Madhya Pradesh,247977,-,236247,3701,247977
10427,10-01-2021,8:00 AM,Maharashtra,1965556,-,1861400,50027,1965556
10428,10-01-2021,8:00 AM,Manipur,28646,-,27766,365,28646
10429,10-01-2021,8:00 AM,Meghalaya,13592,-,13286,143,13592
10430,10-01-2021,8:00 AM,Mizoram,4292,-,4186,8,4292
10431,10-01-2021,8:00 AM,Nagaland,11975,-,11778,84,11975
10432,10-01-2021,8:00 AM,Odisha,331602,-,327803,1891,331602
10433,10-01-2021,8:00 AM,Puducherry,38425,-,37461,636,38425
10434,10-01-2021,8:00 AM,Punjab,168734,-,160343,5439,168734
10435,10-01-2021,8:00 AM,Rajasthan,312521,-,303060,2731,312521
10436,10-01-2021,8:00 AM,Sikkim,5984,-,5486,129,5984
10437,10-01-2021,8:00 AM,Tamil Nadu,825537,-,806018,12215,825537
10438,10-01-2021,8:00 AM,Telengana,289784,-,283463,1565,289784
10439,10-01-2021,8:00 AM,Tripura,33307,-,32862,388,33307
10440,10-01-2021,8:00 AM,Uttarakhand,93398,-,88615,1568,93398
10441,10-01-2021,8:00 AM,Uttar Pradesh,592475,-,572773,8481,592475
10442,10-01-2021,8:00 AM,West Bengal,559886,-,541930,9922,559886
10443,11-01-2021,8:00 AM,Andhra Pradesh,884916,-,875243,7129,884916
10444,11-01-2021,8:00 AM,Andaman and Nicobar Islands,4960,-,4875,62,4960
10445,11-01-2021,8:00 AM,Arunachal Pradesh,16772,-,16650,56,16772
10446,11-01-2021,8:00 AM,Assam,216590,-,212515,1061,216590
10447,11-01-2021,8:00 AM,Bihar,255700,-,250088,1434,255700
10448,11-01-2021,8:00 AM,Chandigarh,20295,-,19727,327,20295
10449,11-01-2021,8:00 AM,Chhattisgarh,289231,-,276774,3490,289231
10450,11-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3380,-,3376,2,3380
10451,11-01-2021,8:00 AM,Delhi,630200,-,616054,10678,630200
10452,11-01-2021,8:00 AM,Goa,51856,-,50277,747,51856
10453,11-01-2021,8:00 AM,Gujarat,251944,-,239771,4344,251944
10454,11-01-2021,8:00 AM,Haryana,264955,-,259495,2950,264955
10455,11-01-2021,8:00 AM,Himachal Pradesh,56452,-,54522,959,56452
10456,11-01-2021,8:00 AM,Jammu and Kashmir,122538,-,118617,1910,122538
10457,11-01-2021,8:00 AM,Jharkhand,116817,-,114302,1047,116817
10458,11-01-2021,8:00 AM,Karnataka,927559,-,905751,12140,927559
10459,11-01-2021,8:00 AM,Kerala,811148,-,743467,3302,811148
10460,11-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10461,11-01-2021,8:00 AM,Ladakh,9618,-,9294,127,9618
10462,11-01-2021,8:00 AM,Madhya Pradesh,248597,-,237063,3711,248597
10463,11-01-2021,8:00 AM,Maharashtra,1969114,-,1863702,50061,1969114
10464,11-01-2021,8:00 AM,Manipur,28660,-,27805,365,28660
10465,11-01-2021,8:00 AM,Meghalaya,13611,-,13313,143,13611
10466,11-01-2021,8:00 AM,Mizoram,4293,-,4192,9,4293
10467,11-01-2021,8:00 AM,Nagaland,11978,-,11778,84,11978
10468,11-01-2021,8:00 AM,Odisha,331862,-,328043,1891,331862
10469,11-01-2021,8:00 AM,Puducherry,38455,-,37501,638,38455
10470,11-01-2021,8:00 AM,Punjab,169033,-,160655,5445,169033
10471,11-01-2021,8:00 AM,Rajasthan,312996,-,303536,2734,312996
10472,11-01-2021,8:00 AM,Sikkim,5988,-,5508,129,5988
10473,11-01-2021,8:00 AM,Tamil Nadu,826261,-,806875,12222,826261
10474,11-01-2021,8:00 AM,Telengana,290008,-,283924,1566,290008
10475,11-01-2021,8:00 AM,Tripura,33307,-,32869,388,33307
10476,11-01-2021,8:00 AM,Uttarakhand,93621,-,88918,1573,93621
10477,11-01-2021,8:00 AM,Uttar Pradesh,593171,-,573542,8495,593171
10478,11-01-2021,8:00 AM,West Bengal,560709,-,542887,9941,560709
10479,12-01-2021,8:00 AM,Andhra Pradesh,885037,-,875456,7131,885037
10480,12-01-2021,8:00 AM,Andaman and Nicobar Islands,4963,-,4884,62,4963
10481,12-01-2021,8:00 AM,Arunachal Pradesh,16777,-,16658,56,16777
10482,12-01-2021,8:00 AM,Assam,216635,-,212579,1064,216635
10483,12-01-2021,8:00 AM,Bihar,255932,-,250439,1439,255932
10484,12-01-2021,8:00 AM,Chandigarh,20342,-,19756,327,20342
10485,12-01-2021,8:00 AM,Chhattisgarh,290084,-,278029,3505,290084
10486,12-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3382,-,3376,2,3382
10487,12-01-2021,8:00 AM,Delhi,630506,-,616461,10691,630506
10488,12-01-2021,8:00 AM,Goa,51891,-,50343,749,51891
10489,12-01-2021,8:00 AM,Gujarat,252559,-,240517,4347,252559
10490,12-01-2021,8:00 AM,Haryana,265199,-,259696,2956,265199
10491,12-01-2021,8:00 AM,Himachal Pradesh,56521,-,54686,961,56521
10492,12-01-2021,8:00 AM,Jammu and Kashmir,122651,-,118972,1911,122651
10493,12-01-2021,8:00 AM,Jharkhand,116961,-,114531,1048,116961
10494,12-01-2021,8:00 AM,Karnataka,928055,-,906548,12144,928055
10495,12-01-2021,8:00 AM,Kerala,814258,-,747389,3322,814258
10496,12-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10497,12-01-2021,8:00 AM,Ladakh,9621,-,9311,127,9621
10498,12-01-2021,8:00 AM,Madhya Pradesh,249082,-,237713,3718,249082
10499,12-01-2021,8:00 AM,Maharashtra,1971552,-,1867988,50101,1971552
10500,12-01-2021,8:00 AM,Manipur,28693,-,27851,365,28693
10501,12-01-2021,8:00 AM,Meghalaya,13631,-,13337,143,13631
10502,12-01-2021,8:00 AM,Mizoram,4299,-,4194,9,4299
10503,12-01-2021,8:00 AM,Nagaland,11987,-,11795,84,11987
10504,12-01-2021,8:00 AM,Odisha,332106,-,328271,1892,332106
10505,12-01-2021,8:00 AM,Puducherry,38477,-,37535,638,38477
10506,12-01-2021,8:00 AM,Punjab,169225,-,160920,5447,169225
10507,12-01-2021,8:00 AM,Rajasthan,313425,-,304104,2736,313425
10508,12-01-2021,8:00 AM,Sikkim,5989,-,5538,129,5989
10509,12-01-2021,8:00 AM,Tamil Nadu,826943,-,807744,12228,826943
10510,12-01-2021,8:00 AM,Telengana,290309,-,284217,1568,290309
10511,12-01-2021,8:00 AM,Tripura,33309,-,32872,388,33309
10512,12-01-2021,8:00 AM,Uttarakhand,93777,-,89446,1578,93777
10513,12-01-2021,8:00 AM,Uttar Pradesh,593680,-,574312,8504,593680
10514,12-01-2021,8:00 AM,West Bengal,561321,-,543826,9957,561321
10515,13-01-2021,8:00 AM,Andhra Pradesh,885234,-,875690,7133,885234
10516,13-01-2021,8:00 AM,Andaman and Nicobar Islands,4966,-,4886,62,4966
10517,13-01-2021,8:00 AM,Arunachal Pradesh,16782,-,16665,56,16782
10518,13-01-2021,8:00 AM,Assam,216690,-,212632,1064,216690
10519,13-01-2021,8:00 AM,Bihar,256309,-,250632,1443,256309
10520,13-01-2021,8:00 AM,Chandigarh,20378,-,19780,328,20378
10521,13-01-2021,8:00 AM,Chhattisgarh,290813,-,279236,3517,290813
10522,13-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3382,-,3376,2,3382
10523,13-01-2021,8:00 AM,Delhi,630892,-,617006,10707,630892
10524,13-01-2021,8:00 AM,Goa,51983,-,50437,749,51983
10525,13-01-2021,8:00 AM,Gujarat,253161,-,241372,4350,253161
10526,13-01-2021,8:00 AM,Haryana,265391,-,259986,2964,265391
10527,13-01-2021,8:00 AM,Himachal Pradesh,56596,-,54825,961,56596
10528,13-01-2021,8:00 AM,Jammu and Kashmir,122764,-,119170,1912,122764
10529,13-01-2021,8:00 AM,Jharkhand,117088,-,114684,1048,117088
10530,13-01-2021,8:00 AM,Karnataka,928806,-,907729,12149,928806
10531,13-01-2021,8:00 AM,Kerala,819765,-,751659,3347,819765
10532,13-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10533,13-01-2021,8:00 AM,Ladakh,9634,-,9326,128,9634
10534,13-01-2021,8:00 AM,Madhya Pradesh,249553,-,238328,3726,249553
10535,13-01-2021,8:00 AM,Maharashtra,1974488,-,1871270,50151,1974488
10536,13-01-2021,8:00 AM,Manipur,28725,-,27879,365,28725
10537,13-01-2021,8:00 AM,Meghalaya,13651,-,13356,143,13651
10538,13-01-2021,8:00 AM,Mizoram,4303,-,4200,9,4303
10539,13-01-2021,8:00 AM,Nagaland,11997,-,11807,84,11997
10540,13-01-2021,8:00 AM,Odisha,332331,-,328452,1894,332331
10541,13-01-2021,8:00 AM,Puducherry,38495,-,37563,639,38495
